customer_id,age,workclass,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,Response
5844,33,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,No
13216,24,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,No
8175,30,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Female,2354,0,40,No
13118,35,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,35,Yes
9497,47,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,60,Yes
2877,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
2932,33,Federal-gov,10th,6,Never-married,Other-service,Unmarried,Female,0,0,40,No
9013,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
4672,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,65,Yes
15606,40,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,40,No
8997,48,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Male,99999,0,60,Yes
13906,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
11976,27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,No
10310,17,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,18,No
10923,48,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,Yes
6568,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
5853,43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,Yes
11448,39,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
15681,46,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,20,No
9863,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,43,No
5828,54,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,Female,0,0,45,No
4526,26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,4650,0,40,No
10783,72,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,2653,0,42,No
1374,78,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
13845,34,Private,HS-grad,9,Separated,Transport-moving,Own-child,Male,0,0,25,No
15194,36,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,No
3456,25,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,40,No
4432,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,30,No
1908,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,37,Yes
12343,33,Private,Some-college,10,Divorced,Other-service,Unmarried,Female,0,0,55,No
8451,36,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,30,No
9029,46,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,Yes
6429,61,Private,HS-grad,9,Widowed,Sales,Not-in-family,Male,0,0,50,No
3714,44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,1902,80,Yes
5792,43,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,7298,0,40,Yes
5266,45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
6458,64,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,No
7294,34,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,2057,35,No
4799,29,State-gov,Bachelors,13,Never-married,Protective-serv,Own-child,Female,0,0,40,No
8461,21,Private,Some-college,10,Married-civ-spouse,Other-service,Other-relative,Female,0,0,30,No
11643,36,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,No
16171,48,Private,12th,8,Widowed,Handlers-cleaners,Not-in-family,Male,0,0,40,No
13029,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,Yes
4213,43,Local-gov,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Female,0,0,36,No
14300,88,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,Male,6418,0,40,Yes
8803,22,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,20,No
16188,58,Private,10th,6,Divorced,Other-service,Unmarried,Female,0,0,65,No
12984,65,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,39,Yes
6778,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
12804,61,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,20,No
14852,33,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,No
8148,57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,Yes
4540,48,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,0,1902,40,Yes
2007,28,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,No
16100,43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,5178,0,40,Yes
14230,47,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
5486,49,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,50,Yes
9120,33,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Not-in-family,Male,0,1590,60,No
14796,50,Private,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,No
14327,43,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Male,0,0,40,No
9247,36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,5178,0,40,Yes
6610,48,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,Yes
5892,36,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,No
4652,37,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Female,0,0,48,Yes
16109,42,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,No
13612,57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,45,No
15502,24,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,No
9701,46,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,40,Yes
7354,26,Private,Some-college,10,Never-married,Sales,Unmarried,Male,0,0,55,No
84,44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,99999,0,50,Yes
9403,44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,35,Yes
8680,36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
6812,30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
14187,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,45,Yes
4689,48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
5765,33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,4386,0,60,Yes
12839,26,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,50,No
8489,53,Local-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,Yes
4385,32,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,4787,0,40,Yes
6467,51,Without-pay,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,45,No
15822,38,Local-gov,Bachelors,13,Divorced,Prof-specialty,Own-child,Female,0,0,40,No
2958,19,Without-pay,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,10,No
14971,42,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,No
13848,38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,80,No
1430,40,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,Yes
14933,41,Private,Bachelors,13,Separated,Sales,Not-in-family,Female,0,0,40,No
3717,29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,2829,0,38,No
6665,34,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,6497,0,40,No
3741,38,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Female,0,0,40,No
13135,35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,No
13179,50,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,99999,0,55,Yes
569,58,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Male,0,2377,65,No
13504,17,Private,10th,6,Married-spouse-absent,Other-service,Other-relative,Male,0,0,40,No
4489,49,Local-gov,11th,7,Divorced,Other-service,Own-child,Female,0,0,60,No
15368,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
11013,46,Private,5th-6th,3,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,No
11357,31,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Female,0,0,50,No
13726,30,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Male,0,0,40,No
5510,35,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,No
9761,55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,4508,0,8,No
8677,36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,4386,0,50,Yes
12882,27,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,20,No
1005,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
5418,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,45,Yes
6175,75,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,15,No
6010,34,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,No
3994,43,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,5,Yes
8916,41,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
13951,22,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,35,No
3492,54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,Yes
5113,22,Federal-gov,Some-college,10,Never-married,Transport-moving,Own-child,Male,0,0,4,No
12803,62,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
12290,31,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,No
12906,27,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,30,No
10434,42,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,99,No
8578,26,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Male,0,1380,40,No
15849,26,Private,5th-6th,3,Never-married,Handlers-cleaners,Own-child,Female,0,0,40,No
7757,26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
446,44,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,Yes
1831,41,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,38,Yes
6827,28,Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,Male,0,0,40,No
10129,60,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,8,Yes
7449,22,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,30,No
12267,23,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Male,0,0,35,No
11932,51,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,Female,0,0,50,No
16066,46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,Yes
12785,50,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
1953,44,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,No
13195,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,Yes
4915,27,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,1740,40,No
6980,81,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,21,No
8736,76,Self-emp-not-inc,Some-college,10,Widowed,Sales,Not-in-family,Male,0,0,20,No
14802,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,50,Yes
9645,46,Private,Bachelors,13,Divorced,Transport-moving,Not-in-family,Male,0,0,40,No
3307,39,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,Yes
522,30,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,Yes
2016,43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,3103,0,70,Yes
1577,44,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
5540,53,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,7688,0,48,Yes
14163,29,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,3781,0,35,No
7159,24,Private,Bachelors,13,Never-married,Transport-moving,Own-child,Female,0,0,84,No
16203,25,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,60,No
5181,34,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,21,No
15458,30,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
4929,42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
3646,50,Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Other-relative,Female,0,2415,50,Yes
4677,56,Private,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,40,No
9234,66,Self-emp-not-inc,HS-grad,9,Widowed,Tech-support,Not-in-family,Female,0,0,45,No
6901,57,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,60,No
4966,59,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,No
4593,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Yes
5731,56,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,No
14053,45,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
6115,58,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,No
2066,27,Local-gov,HS-grad,9,Married-spouse-absent,Sales,Own-child,Female,0,0,40,No
6183,41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,50,Yes
1183,59,Private,Bachelors,13,Widowed,Exec-managerial,Unmarried,Male,0,3004,40,Yes
15692,54,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,Male,0,0,40,No
3628,30,Private,11th,7,Divorced,Other-service,Unmarried,Female,0,0,32,No
11259,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,5178,0,60,Yes
3784,44,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Male,7430,0,45,Yes
14271,60,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,No
127,48,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,Yes
3257,20,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,30,No
5842,42,Private,Bachelors,13,Divorced,Other-service,Not-in-family,Male,0,0,40,No
10677,60,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,Male,0,0,50,No
12645,26,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,20,No
15076,23,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
9100,54,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
15869,64,Private,11th,7,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,No
12020,30,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,No
11625,34,Self-emp-inc,Assoc-acdm,12,Divorced,Other-service,Unmarried,Male,0,0,40,No
4880,32,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Male,0,0,40,No
3941,32,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Male,0,0,60,No
8075,42,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Female,0,0,40,No
15754,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,No
5199,38,State-gov,Some-college,10,Divorced,Tech-support,Unmarried,Female,0,0,10,No
950,34,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,44,No
6582,61,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,32,Yes
14553,67,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,30,No
9467,31,Private,Some-college,10,Separated,Sales,Not-in-family,Male,2174,0,52,No
1720,51,Self-emp-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,Yes
8255,75,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,No
6165,33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,Yes
5169,31,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,20,No
603,31,Private,Bachelors,13,Widowed,Adm-clerical,Unmarried,Male,0,0,60,No
2395,32,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Female,0,0,45,No
524,22,Private,Some-college,10,Never-married,Farming-fishing,Own-child,Male,0,0,12,No
14754,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
12948,44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
13322,38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,No
8676,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,Yes
6092,40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,Yes
2500,29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,No
4816,67,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,Yes
14381,71,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,1668,20,No
13513,35,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Female,0,0,20,No
14130,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,Yes
2215,42,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Female,0,0,60,No
13767,43,Private,10th,6,Separated,Other-service,Unmarried,Female,0,0,40,No
4870,36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,5178,0,40,Yes
10487,22,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,30,No
2830,59,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,Female,0,0,40,No
13305,36,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,1887,40,Yes
5566,48,Self-emp-not-inc,Some-college,10,Divorced,Transport-moving,Not-in-family,Male,0,0,40,No
2698,37,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,35,No
15463,19,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,No
8580,37,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
1927,21,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,45,No
6650,58,Private,HS-grad,9,Divorced,Other-service,Own-child,Female,0,0,40,No
751,41,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,Yes
5428,52,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,Yes
1331,29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,5178,0,45,Yes
11246,17,Private,10th,6,Never-married,Other-service,Own-child,Female,0,0,15,No
10755,39,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Female,0,0,30,No
13097,17,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,24,No
10716,41,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,61,Yes
5680,39,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,No
15358,27,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,No
2332,43,Private,Bachelors,13,Married-spouse-absent,Sales,Unmarried,Female,0,0,20,No
5065,31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,73,No
5998,40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
9242,44,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,1887,40,Yes
10355,42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
16077,38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
11315,42,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,30,No
11248,34,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,6849,0,70,No
1095,47,Private,5th-6th,3,Separated,Other-service,Unmarried,Female,0,0,40,No
10021,63,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,45,Yes
9353,40,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
15067,31,State-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,No
